NC_016147|YP_004928863.1	NC_017248|YP_005603957.1	0.137
NC_016147|YP_004929616.1	NC_017248|YP_005603563.1	0.72
NC_016147|YP_004929923.1	NC_017248|YP_005603560.1	0.899
NC_016147|YP_004929610.1	NC_017248|YP_005603278.1	0.797
NC_016147|YP_004930422.1	NC_017248|YP_005603457.1	0.654
NC_016147|YP_004928930.1	NC_017248|YP_005603424.1	1.131
NC_016147|YP_004931313.1	NC_017248|YP_005604313.1	0.305
NC_016147|YP_004929285.1	NC_017248|YP_005604642.1	0.669
NC_016147|YP_004930828.1	NC_017248|YP_005603935.1	1.355
NC_016147|YP_004928757.1	NC_017248|YP_005604744.1	0.548
NC_016147|YP_004929180.1	NC_017248|YP_005603335.1	0.935
NC_016147|YP_004931353.1	NC_017248|YP_005603949.1	2.951
NC_016147|YP_004930345.1	NC_017248|YP_005603187.1	1.617
NC_016147|YP_004930494.1	NC_017248|YP_005603831.1	1.58
NC_016147|YP_004929933.1	NC_017248|YP_005604829.1	2.728
NC_016147|YP_004928789.1	NC_017248|YP_005604300.1	0.923
NC_016147|YP_004929723.1	NC_017248|YP_005603896.1	1.308
NC_016147|YP_004929306.1	NC_017248|YP_005604234.1	1.574
NC_016147|YP_004929082.1	NC_017248|YP_005603026.1	0.515
NC_016147|YP_004929905.1	NC_017248|YP_005603867.1	2.573
NC_016147|YP_004930333.1	NC_017248|YP_005604450.1	0.562
NC_016147|YP_004931319.1	NC_017248|YP_005604355.1	1.433
NC_016147|YP_004931004.1	NC_017248|YP_005604679.1	0.644
NC_016147|YP_004929701.1	NC_017248|YP_005602926.1	1.088
NC_016147|YP_004928952.1	NC_017248|YP_005604763.1	1.318
NC_016147|YP_004931401.1	NC_017248|YP_005604033.1	0.262
NC_016147|YP_004930905.1	NC_017248|YP_005603559.1	2.775
NC_016147|YP_004931424.1	NC_017248|YP_005604150.1	2.787
NC_016147|YP_004931462.1	NC_017248|YP_005604516.1	1.209
NC_016147|YP_004929782.1	NC_017248|YP_005603490.1	0.195
NC_016147|YP_004931780.1	NC_017248|YP_005603303.1	0.339
NC_016147|YP_004930713.1	NC_017248|YP_005603348.1	0.318
NC_016147|YP_004929707.1	NC_017248|YP_005604281.1	0.528
NC_016147|YP_004931788.1	NC_017248|YP_005603916.1	1.253
NC_016147|YP_004931479.1	NC_017248|YP_005603981.1	1.648
NC_016147|YP_004928958.1	NC_017248|YP_005603881.1	0.197
NC_016147|YP_004930812.1	NC_017248|YP_005604799.1	0.406
NC_016147|YP_004929614.1	NC_017248|YP_005604081.1	2.854
NC_016147|YP_004930192.1	NC_017248|YP_005603456.1	1.607
NC_016147|YP_004929921.1	NC_017248|YP_005604481.1	1.049
NC_016147|YP_004929612.1	NC_017248|YP_005603960.1	1.917
NC_016147|YP_004930937.1	NC_017248|YP_005603085.1	0.373
NC_016147|YP_004929664.1	NC_017248|YP_005604444.1	0.296
NC_016147|YP_004930215.1	NC_017248|YP_005603338.1	3.394
NC_016147|YP_004931503.1	NC_017248|YP_005603901.1	2.015
NC_016147|YP_004930658.1	NC_017248|YP_005604219.1	0.429
NC_016147|YP_004929927.1	NC_017248|YP_005604610.1	1.403
NC_016147|YP_004929366.1	NC_017248|YP_005603426.1	1.699
NC_016147|YP_004930919.1	NC_017248|YP_005603936.1	1.099
NC_016147|YP_004931782.1	NC_017248|YP_005604297.1	0.488
NC_016147|YP_004929587.1	NC_017248|YP_005603424.1	0.969
NC_016147|YP_004931112.1	NC_017248|YP_005604848.1	1.234
NC_016147|YP_004931232.1	NC_017248|YP_005603989.1	0.121
NC_016147|YP_004929818.1	NC_017248|YP_005602966.1	1.795
NC_016147|YP_004931434.1	NC_017248|YP_005603736.1	0.29
NC_016147|YP_004928766.1	NC_017248|YP_005604092.1	1.125
NC_016147|YP_004931746.1	NC_017248|YP_005603289.1	1.044
NC_016147|YP_004930834.1	NC_017248|YP_005603931.1	0.481
NC_016147|YP_004931297.1	NC_017248|YP_005604486.1	0.913
NC_016147|YP_004929203.1	NC_017248|YP_005604431.1	1.346
NC_016147|YP_004931230.1	NC_017248|YP_005603987.1	2.853
NC_016147|YP_004930087.1	NC_017248|YP_005603126.1	0.633
NC_016147|YP_004931597.1	NC_017248|YP_005604631.1	1.346
NC_016147|YP_004929812.1	NC_017248|YP_005604802.1	0.312
NC_016147|YP_004928780.1	NC_017248|YP_005604703.1	0.315
NC_016147|YP_004931744.1	NC_017248|YP_005603845.1	1.522
NC_016147|YP_004929358.1	NC_017248|YP_005604196.1	0.702
NC_016147|YP_004930711.1	NC_017248|YP_005603182.1	0.712
NC_016147|YP_004929679.1	NC_017248|YP_005604506.1	0.605
NC_016147|YP_004931010.1	NC_017248|YP_005604318.1	0.775
NC_016147|YP_004931206.1	NC_017248|YP_005602916.1	2.661
NC_016147|YP_004928893.1	NC_017248|YP_005602810.1	1.446
NC_016147|YP_004929328.1	NC_017248|YP_005602967.1	1.017
NC_016147|YP_004931458.1	NC_017248|YP_005604363.1	0.504
NC_016147|YP_004931511.1	NC_017248|YP_005604690.1	0.22
NC_016147|YP_004931755.1	NC_017248|YP_005603287.1	0.998
NC_016147|YP_004931432.1	NC_017248|YP_005604163.1	0.172
NC_016147|YP_004928847.1	NC_017248|YP_005604274.1	0.441
NC_016147|YP_004929632.1	NC_017248|YP_005604542.1	0.684
NC_016147|YP_004930168.1	NC_017248|YP_005603785.1	0.512
NC_016147|YP_004930317.1	NC_017248|YP_005602865.1	1.217
NC_016147|YP_004930217.1	NC_017248|YP_005603583.1	1.486
NC_016147|YP_004930990.1	NC_017248|YP_005604695.1	0.222
NC_016147|YP_004929929.1	NC_017248|YP_005604823.1	0.84
NC_016147|YP_004931826.1	NC_017248|YP_005603905.1	1.19
NC_016147|YP_004930331.1	NC_017248|YP_005603023.1	1.161
NC_016147|YP_004929786.1	NC_017248|YP_005604611.1	0.849
NC_016147|YP_004931285.1	NC_017248|YP_005603728.1	0.312
NC_016147|YP_004929188.1	NC_017248|YP_005604680.1	1.219
NC_016147|YP_004929600.1	NC_017248|YP_005603149.1	2.009
NC_016147|YP_004929362.1	NC_017248|YP_005603777.1	0.985
NC_016147|YP_004930964.1	NC_017248|YP_005604454.1	2.18
NC_016147|YP_004930237.1	NC_017248|YP_005603370.1	1.61
NC_016147|YP_004930773.1	NC_017248|YP_005603785.1	0.767
NC_016147|YP_004928906.1	NC_017248|YP_005603216.1	2.078
NC_016147|YP_004930775.1	NC_017248|YP_005603173.1	0.646
NC_016147|YP_004929784.1	NC_017248|YP_005604685.1	0.695
NC_016147|YP_004929642.1	NC_017248|YP_005604234.1	2.821
NC_016147|YP_004931167.1	NC_017248|YP_005604856.1	2.621
NC_016147|YP_004930124.1	NC_017248|YP_005604425.1	2.563
NC_016147|YP_004929223.1	NC_017248|YP_005603493.1	1.484
NC_016147|YP_004930925.1	NC_017248|YP_005604507.1	1.006
NC_016147|YP_004930836.1	NC_017248|YP_005603929.1	0.744
NC_016147|YP_004929850.1	NC_017248|YP_005603727.1	2.546
NC_016147|YP_004928829.1	NC_017248|YP_005603722.1	0.435
NC_016147|YP_004931014.1	NC_017248|YP_005603277.1	0.882
NC_016147|YP_004930830.1	NC_017248|YP_005603934.1	0.951
NC_016147|YP_004931236.1	NC_017248|YP_005603993.1	0.756
NC_016147|YP_004929269.1	NC_017248|YP_005604191.1	0.488
NC_016147|YP_004928900.1	NC_017248|YP_005604440.1	0.475
NC_016147|YP_004928970.1	NC_017248|YP_005604173.1	2.115
NC_016147|YP_004930968.1	NC_017248|YP_005603403.1	0.366
NC_016147|YP_004930233.1	NC_017248|YP_005604353.1	1.697
NC_016147|YP_004930548.1	NC_017248|YP_005603420.1	0.334
NC_016147|YP_004929196.1	NC_017248|YP_005604680.1	1.309
NC_016147|YP_004931752.1	NC_017248|YP_005603291.1	0.387
NC_016147|YP_004930480.1	NC_017248|YP_005604751.1	1.346
NC_016147|YP_004931020.1	NC_017248|YP_005604307.1	1.224
NC_016147|YP_004931012.1	NC_017248|YP_005603279.1	0.385
NC_016147|YP_004929360.1	NC_017248|YP_005604207.1	0.751
NC_016147|YP_004928926.1	NC_017248|YP_005603804.1	1.03
NC_016147|YP_004930235.1	NC_017248|YP_005603840.1	1.065
NC_016147|YP_004930546.1	NC_017248|YP_005602902.1	0.907
NC_016147|YP_004928695.1	NC_017248|YP_005603719.1	0.534
NC_016147|YP_004929780.1	NC_017248|YP_005603488.1	1.033
NC_016147|YP_004931315.1	NC_017248|YP_005604809.1	0.557
NC_016147|YP_004929376.1	NC_017248|YP_005604437.1	0.698
NC_016147|YP_004929227.1	NC_017248|YP_005604736.1	0.928
NC_016147|YP_004930761.1	NC_017248|YP_005604482.1	0.22
NC_016147|YP_004928849.1	NC_017248|YP_005603858.1	0.325
NC_016147|YP_004931153.1	NC_017248|YP_005603384.1	1.024
NC_016147|YP_004930268.1	NC_017248|YP_005604180.1	2.864
NC_016147|YP_004929263.1	NC_017248|YP_005604198.1	1.164
NC_016147|YP_004928708.1	NC_017248|YP_005604050.1	0.482
NC_016147|YP_004929265.1	NC_017248|YP_005604196.1	1.087
NC_016147|YP_004930089.1	NC_017248|YP_005603868.1	2.119
NC_016147|YP_004930112.1	NC_017248|YP_005603612.1	0.33
NC_016147|YP_004930921.1	NC_017248|YP_005603270.1	2.259
NC_016147|YP_004929834.1	NC_017248|YP_005604806.1	0.363
NC_016147|YP_004929824.1	NC_017248|YP_005603091.1	2.543
NC_016147|YP_004930771.1	NC_017248|YP_005602888.1	0.24
NC_016147|YP_004931018.1	NC_017248|YP_005604775.1	0.18
NC_016147|YP_004931493.1	NC_017248|YP_005604415.1	0.459
NC_016147|YP_004930943.1	NC_017248|YP_005604567.1	0.451
NC_016147|YP_004929856.1	NC_017248|YP_005604510.1	0.782
NC_016147|YP_004931076.1	NC_017248|YP_005603918.1	0.552
NC_016147|YP_004931165.1	NC_017248|YP_005604294.1	0.489
NC_016147|YP_004929604.1	NC_017248|YP_005604532.1	2.046
NC_016147|YP_004931440.1	NC_017248|YP_005603010.1	0.792
NC_016147|YP_004929370.1	NC_017248|YP_005603139.1	1.139
NC_016147|YP_004930265.1	NC_017248|YP_005603041.1	2.078
NC_016147|YP_004928902.1	NC_017248|YP_005604409.1	0.207
NC_016147|YP_004929597.1	NC_017248|YP_005604475.1	1.514
NC_016147|YP_004930618.1	NC_017248|YP_005604247.1	0.257
NC_016147|YP_004930231.1	NC_017248|YP_005604355.1	2.421
NC_016147|YP_004931155.1	NC_017248|YP_005604481.1	1.608
NC_016147|YP_004930118.1	NC_017248|YP_005603812.1	0.961
NC_016147|YP_004930128.1	NC_017248|YP_005603424.1	0.93
NC_016147|YP_004928738.1	NC_017248|YP_005602940.1	0.368
NC_016147|YP_004930382.1	NC_017248|YP_005604179.1	0.334
NC_016147|YP_004930741.1	NC_017248|YP_005602812.1	1.171
NC_016147|YP_004930106.1	NC_017248|YP_005603606.1	0.401
NC_016147|YP_004929271.1	NC_017248|YP_005604189.1	2.032
NC_016147|YP_004930751.1	NC_017248|YP_005604679.1	0.536
NC_016147|YP_004930095.1	NC_017248|YP_005604880.1	1.157
NC_016147|YP_004930759.1	NC_017248|YP_005602835.1	2.805
NC_016147|YP_004931169.1	NC_017248|YP_005604857.1	1.684
